Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,LWMelt-16,,"Luxury Wax Melts in Gift Boxes",5055796558537,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Dark Sandalwood",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Dark Sandalwood</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Dark Sandalwood featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/Cd9H-c0xkVqJd4794ZJmPpytsHq7V5ipBNPBR6pOCJg/bG9jYWw6Ly9tZWRpYS85Si9BRC82MFIzMEMxRzZNUktBRDlKLzI2MTc4ZmZlLmpwZWc, https://media.aiku.io/mXycYJ7LuEUnUYOJ56G7c4qjNgcZYB82YALngKjUpRo/bG9jYWw6Ly9tZWRpYS85SC9BRC82MFIzMEMxRzZNUktBRDlILzZlN2Y0YjdkLmpwZWc, https://media.aiku.io/NBljV7sgzoZ1RW-FL8ABh3OeNzXHVzXAhoWt2_74tlM/bG9jYWw6Ly9tZWRpYS85Sy9BRC82MFIzMEMxRzZNUktBRDlLL2QxODA4ZDQwLmpwZWc, https://media.aiku.io/ETgZHW3L_NDTr_Ri799R6D5WPAxE0GI2VMarbJYkRRM/bG9jYWw6Ly9tZWRpYS85TS9BRC82MFIzMEMxRzZNUktBRDlNL2Y3MjIyY2ExLmpwZWc, https://media.aiku.io/PXNkwDQMBF50X2iAHRNLzNXMtoIZSeN5mT6JF45PonM/bG9jYWw6Ly9tZWRpYS85Ti9BRC82MFIzMEMxRzZNUktBRDlOLzc0ZTZhZjQ0LmpwZWc, https://media.aiku.io/VW6Xd18g7C2kx4kYapqURZc5lz5zsHnx5aui5owWM6g/bG9jYWw6Ly9tZWRpYS85UC9BRC82MFIzMEMxRzZNUktBRDlQLzU5MzhiYTgxLmpwZWc","2025-12-09 20:00:01+00","2025-12-08 07:32:11+00",,"2025-09-11 07:10:08+00",231
Active,LWMelt-17,,"Luxury Wax Melts in Gift Boxes",5055796558520,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Mint & Menthol",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Mint &amp; Menthol</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Mint &amp; Menthol featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/5WJsB9vO4N2fIE6xsc1vklMy3IXOjEd-o2QrqELomcs/bG9jYWw6Ly9tZWRpYS85US9BRC82MFIzMEMxRzZNUktBRDlRLzk5ZWEwNGY2LmpwZWc, https://media.aiku.io/tqRsJ5Fwv7I3vBtsU_BzSAWciAlz-aGhr6kCpz2eZIo/bG9jYWw6Ly9tZWRpYS85Ui9BRC82MFIzMEMxRzZNUktBRDlSL2IxODM0ZTBhLmpwZWc, https://media.aiku.io/Kc37Im8UqDPLTJ62y93gQ2vDN1OL1cvyJ3LytrIVkMk/bG9jYWw6Ly9tZWRpYS85Uy9BRC82MFIzMEMxRzZNUktBRDlTL2E4OGY3MmY2LmpwZWc, https://media.aiku.io/TxMx5opccnfxiflMihOhpudqNIXtfn0WFNuZTCOnfaY/bG9jYWw6Ly9tZWRpYS9IRy9BRC82MFIzMEMxRzZNUktBREhHLzU5NTFiOTU3LmpwZWc, https://media.aiku.io/WjEiLZ4Eerda8BrxWWQsRmSM1zcQQ1xCgwP7I_eWEqI/bG9jYWw6Ly9tZWRpYS9ISC9BRC82MFIzMEMxRzZNUktBREhILzNhMzFlYTNhLmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/VW6Xd18g7C2kx4kYapqURZc5lz5zsHnx5aui5owWM6g/bG9jYWw6Ly9tZWRpYS85UC9BRC82MFIzMEMxRzZNUktBRDlQLzU5MzhiYTgxLmpwZWc","2025-11-20 20:35:30+00",,,"2025-09-11 07:10:12+00",407
Active,LWMelt-18,,"Luxury Wax Melts in Gift Boxes",5055796558513,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Dark Patchouli",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Dark Patchouli</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Dark Patchouli featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/JTqZduEuEsgh2oFgYzCRqo7ynuobYVIpVsgi3eolLiw/bG9jYWw6Ly9tZWRpYS9ITi9BRC82MFIzMEMxRzZNUktBREhOL2IxZjhmM2I1LmpwZWc, https://media.aiku.io/IPZoMgzZS4HTBK7vDze4l2QUUYUSF6GWhN79Uur1E6w/bG9jYWw6Ly9tZWRpYS9ISy9BRC82MFIzMEMxRzZNUktBREhLL2IzM2JiYzI5LmpwZWc, https://media.aiku.io/n5BS95KYGaKf1gXsH5hwcLgfa5QlzoUn_7LKKPv-lzA/bG9jYWw6Ly9tZWRpYS9ISi9BRC82MFIzMEMxRzZNUktBREhKLzM0NjIzMWM5LmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/7ZdN-L7FgGDfA5c98Ampoh96DBXikXrS1jK7leolpZs/bG9jYWw6Ly9tZWRpYS9ITS9BRC82MFIzMEMxRzZNUktBREhNLzRiZThlOGQ1LmpwZWc","2025-11-20 20:35:30+00","2025-11-07 15:19:12+00",,"2025-09-11 07:10:15+00",253
Active,LWMelt-19,,"Luxury Wax Melts in Gift Boxes",5055796556632,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Brandy Butter",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Brandy Butter</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Brandy Butter featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/610NMnslGPMvgf638lalR4agsgfFZpG031vImhFTfng/bG9jYWw6Ly9tZWRpYS85Ti9BQy82MFIzMEMxRzZNUktBQzlOLzc0OTllY2I0LmpwZWc, https://media.aiku.io/-xWqjLn2OEykmz50XN3RBH0KawI64SKuBmyMTE6h4pM/bG9jYWw6Ly9tZWRpYS85SC9BQy82MFIzMEMxRzZNUktBQzlILzkxYWI2ZDcyLmpwZWc, https://media.aiku.io/UbDAyWY1vOjlVo4OvpKgysF99OVPr5SCXPMozXo3jPg/bG9jYWw6Ly9tZWRpYS85Si9BQy82MFIzMEMxRzZNUktBQzlKLzEwNjMxNjcxLmpwZWc, https://media.aiku.io/GBfdhZDMApC9A3B2uHOHmZv4F9jBip57sfSgbgnK910/bG9jYWw6Ly9tZWRpYS85Sy9BQy82MFIzMEMxRzZNUktBQzlLL2MyODllN2Y2LmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-06 17:47:15+00","2025-12-06 17:47:15+00",,"2025-09-11 07:09:41+00",432
Active,LWMelt-20,,"Luxury Wax Melts in Gift Boxes",5055796556649,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Hidden Garden",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Hidden Garden</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Hidden Garden featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/1OOTjbsLBWGzglMJjg4VgG2eic3HDEj_hmkESLEMJOM/bG9jYWw6Ly9tZWRpYS85UC9BQy82MFIzMEMxRzZNUktBQzlQL2E1MWM5OTMxLmpwZWc, https://media.aiku.io/TJvA7_zvPfZzINrxj0K0PJEm0l3lp1Hkt0a3JpsE1r0/bG9jYWw6Ly9tZWRpYS85US9BQy82MFIzMEMxRzZNUktBQzlRLzYyYzFlOWU2LmpwZWc, https://media.aiku.io/DhgHr_nCn5akRbqKBKdZWjFyxH-XKWiOnsavCmiaALY/bG9jYWw6Ly9tZWRpYS85Ui9BQy82MFIzMEMxRzZNUktBQzlSL2IxZmFiYmNjLmpwZWc, https://media.aiku.io/b_DFipdmOy-qSdEsghWjsPNvUDwHtRUwo84K5G_nzAE/bG9jYWw6Ly9tZWRpYS85Uy9BQy82MFIzMEMxRzZNUktBQzlTLzYxODE3YTU2LmpwZWc, https://media.aiku.io/Nzx1-AAlQ0HbTiwEL-_EkkuPM-MwbeLnF25zcrATyK0/bG9jYWw6Ly9tZWRpYS9IRy9BQy82MFIzMEMxRzZNUktBQ0hHLzI2NjI4YzZiLmpwZWc, https://media.aiku.io/p9LwG6SZJskgzZHnuYhociFowWS5brA9rBRsCrHQCGs/bG9jYWw6Ly9tZWRpYS9ISC9BQy82MFIzMEMxRzZNUktBQ0hILzc3MThlMGVhLmpwZWc","2025-11-20 20:35:30+00","2025-11-07 15:19:08+00",,"2025-09-11 07:09:44+00",298
Active,LWMelt-21,,"Luxury Wax Melts in Gift Boxes",5055796556656,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Cinnamon & Orange",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Cinnamon &amp; Orange</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Cinnamon &amp; Orange featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/giTWbD6KC7Of9y70uoMswIT51RN-meEz9EUKJEhta1U/bG9jYWw6Ly9tZWRpYS9ITS9BQy82MFIzMEMxRzZNUktBQ0hNLzgwZWQ2NDZmLmpwZWc, https://media.aiku.io/Lh7VAoceqrGRwtws1zUnQQMSftRhGXMh1tfKBi7kvPE/bG9jYWw6Ly9tZWRpYS9ISi9BQy82MFIzMEMxRzZNUktBQ0hKLzE4YTc0NzkwLmpwZWc, https://media.aiku.io/hZ5KhBXZzDrVlftYVd7gGvZbwh0ObpTiAsedXtavsjQ/bG9jYWw6Ly9tZWRpYS9ISy9BQy82MFIzMEMxRzZNUktBQ0hLLzM1ZDAwZGUxLmpwZWc, https://media.aiku.io/-xWqjLn2OEykmz50XN3RBH0KawI64SKuBmyMTE6h4pM/bG9jYWw6Ly9tZWRpYS85SC9BQy82MFIzMEMxRzZNUktBQzlILzkxYWI2ZDcyLmpwZWc, https://media.aiku.io/D22R4sM0vqMqMyDP5jdlkvvCvUctp3-J4WRXoR1zuWA/bG9jYWw6Ly9tZWRpYS9ITi9BQy82MFIzMEMxRzZNUktBQ0hOLzA1MWMwZmU0LmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-09 20:00:01+00","2025-12-08 07:32:11+00",,"2025-09-11 07:09:47+00",235
Active,LWMelt-22,,"Luxury Wax Melts in Gift Boxes",5055796556663,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - White Musk",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - White Musk</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - White Musk featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/-itz0drCdbf4dQKoZW8rPMPqpHcBhMvyNlrHVN33pAU/bG9jYWw6Ly9tZWRpYS9IUS9BQy82MFIzMEMxRzZNUktBQ0hRLzkyZmY3Y2UxLmpwZWc, https://media.aiku.io/NqE-XKlmWJ1I6DSGmifSEj6ESt1jSUKUgqVClfO_QmM/bG9jYWw6Ly9tZWRpYS9IUC9BQy82MFIzMEMxRzZNUktBQ0hQL2Q0ZGI5YWFkLmpwZWc, https://media.aiku.io/M0s9hLIPnR-viCo6oPilvGWPlC5i60aMo5gMh5oY_6A/bG9jYWw6Ly9tZWRpYS9IUi9BQy82MFIzMEMxRzZNUktBQ0hSL2FkM2FhZTAwLmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-09 14:55:11+00","2025-12-09 14:55:11+00",,"2025-09-11 07:09:50+00",155
Active,LWMelt-23,,"Luxury Wax Melts in Gift Boxes",5055796556670,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Dewberry",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Dewberry</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Dewberry featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/VLIOwS2dwRIM0pYnexByAuVLmo_sll2xwb2a0e6KBUI/bG9jYWw6Ly9tZWRpYS9TSy9BQy82MFIzMEMxRzZNUktBQ1NLLzkyNGNhNzIzLmpwZWc, https://media.aiku.io/dIFpTVM7NpEK7ks1yU22Kvg5mN1LZfH6KfWkvQP2Afo/bG9jYWw6Ly9tZWRpYS9IUy9BQy82MFIzMEMxRzZNUktBQ0hTLzMxMDExNjM3LmpwZWc, https://media.aiku.io/-hVjZDtsVgp3P_rZ2RxmR84Z6XNSxb3XgYrW86Hn3tM/bG9jYWw6Ly9tZWRpYS9TRy9BQy82MFIzMEMxRzZNUktBQ1NHLzZiZmQ5MjhkLmpwZWc, https://media.aiku.io/Jk0qpzIlsKbUPR_1sMBkYeZC_gSDXpWAAaw0jYtcLsM/bG9jYWw6Ly9tZWRpYS9TSC9BQy82MFIzMEMxRzZNUktBQ1NIL2UyN2NiYzQ1LmpwZWc, https://media.aiku.io/9MgCEcQ5L3Ftq3uIXLv4NqqHHWfWTP_AA65aFcQLYDI/bG9jYWw6Ly9tZWRpYS9TSi9BQy82MFIzMEMxRzZNUktBQ1NKL2Y2ZmI2MmQ2LmpwZWc, https://media.aiku.io/nW5ug7yM8aAg8AYAZqXRPmcDtb4uWcCNz5_KWoEX3VY/bG9jYWw6Ly9tZWRpYS85TS9BQy82MFIzMEMxRzZNUktBQzlNLzRjODIyOTI2LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-11-20 20:35:30+00","2025-09-03 15:46:42+00",,"2025-09-11 07:09:53+00",330
Active,LWMelt-24,,"Luxury Wax Melts in Gift Boxes",5055796558506,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Tuberose",6.6,0.03,0.04,"2x3.5x4.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Tuberose</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Tuberose featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0%,,Normal,"https://media.aiku.io/Yb2vqKhNFv584TB00hZZR_yGGvBOh-BZSKlqelLTsaA/bG9jYWw6Ly9tZWRpYS9TTS9BQy82MFIzMEMxRzZNUktBQ1NNL2I0MmFjMzI2LmpwZWc, https://media.aiku.io/yOCi_S1Mg11CphHAS1k3EdXHan51A-GzCGE1hVqM7mI/bG9jYWw6Ly9tZWRpYS9TTi9BQy82MFIzMEMxRzZNUktBQ1NOLzI2ZWI2MTNhLmpwZWc, https://media.aiku.io/juQFjp7IDSgtbUXlwbzSwhe4lVT51Fx7w-eoi9xXhSc/bG9jYWw6Ly9tZWRpYS9TUC9BQy82MFIzMEMxRzZNUktBQ1NQLzkyODY1MGY2LmpwZWc, https://media.aiku.io/I1Wg_Sc1YC4Yo8TA7Uh9BbUK_Z-46nrWgHQlaXLlEWI/bG9jYWw6Ly9tZWRpYS9TUS9BQy82MFIzMEMxRzZNUktBQ1NRLzdkMWZhMGY5LmpwZWc, https://media.aiku.io/Uo7r9igljkcWLbF6PPJh2gWj4C5XCgSGW7aJQvoSw30/bG9jYWw6Ly9tZWRpYS9TUi9BQy82MFIzMEMxRzZNUktBQ1NSL2NiNDVkMWEzLmpwZWc, https://media.aiku.io/DSbN-UT2LWvpsKw_fM41DipgjDYGRvE2HHDYgbO37dk/bG9jYWw6Ly9tZWRpYS9TUy9BQy82MFIzMEMxRzZNUktBQ1NTL2MwZjdiNjlhLmpwZWc","2025-11-17 18:11:51+00","2025-09-25 13:16:04+00",,"2025-09-11 07:09:56+00",282
Active,TPSG-01,,"Tropical Paradise Simmering Granules",5055796598984,,1.26,1,Bag,1.26,"Tropical Paradise Simmering Granules - Watermelon",2.19,0.21,0.208,,"scented simmering granules",,,GBR,3307410000,6.0%,,Normal,"https://media.aiku.io/y0KTBbCEZw93Bo6YTXw9s-0pjNxrcGv4YaNybic-cr8/bG9jYWw6Ly9tZWRpYS8xSi8yRC82MFIzMEMxRzZNVDMyRDFKLzk5ZDNmZDkwLmpwZWc, https://media.aiku.io/4trb8lEgMEZypfw5ds1CnZwHBOJ71kc7R46fu1ivhRA/bG9jYWw6Ly9tZWRpYS8xSC8yRC82MFIzMEMxRzZNVDMyRDFIL2MyMzUxZmQ4LmpwZWc, https://media.aiku.io/W0w-coAQX60-tWmBJP1eEwEy2UlOp84kMxqRoPgHqvA/bG9jYWw6Ly9tZWRpYS8xTS8yRC82MFIzMEMxRzZNVDMyRDFNL2Q2YTJjYTVkLmpwZWc, https://media.aiku.io/ooB1x1XuiqeINlIDDVBslt3bP_Ts3fJqthtYi2lx2wc/bG9jYWw6Ly9tZWRpYS8xSy8yRC82MFIzMEMxRzZNVDMyRDFLL2I3MzhlYjAyLmpwZWc","2025-10-21 10:04:23+00","2025-10-21 10:04:23+00",,"2025-09-11 08:45:23+00",216
